date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-11-20,142.8759,144.1042,142.5598,143.9326,1748983,1748983,0.478692,0.334,143.6346,"Nov 20, 14",0.2733037446467449
2014-11-21,144.7907,145.2874,144.1404,144.6552,2472003,2472003,0.722552,0.502,144.6812,"Nov 21, 14",0.27969624562207457
2014-11-24,144.6552,145.0165,143.9778,144.4023,2358208,2358208,-0.252893,-0.175,144.3785,"Nov 24, 14",0.2774589587459869
2014-11-25,143.6075,144.2217,142.7585,142.7585,3646343,3646343,-1.6438,-1.138,143.1068,"Nov 25, 14",0.26291703637780683
2014-11-26,142.6772,143.1107,142.2527,142.9843,1823224,1823224,0.225798,0.158,142.7814,"Nov 26, 14",0.264914582351
2014-11-28,144.1313,145.2513,143.4268,144.592,1565487,1565487,1.6077,1.124,144.6835,"Nov 28, 14",0.27913714506624726
2014-12-01,143.0204,144.0636,142.5778,142.8488,2502120,2502120,-1.7432,-1.206,143.2112,"Dec 1, 14",0.2637158778365286
2014-12-02,143.4088,145.2152,143.192,145.0526,2504391,2504391,2.2038,1.543,144.4522,"Dec 2, 14",0.2832118557626725
2014-12-03,145.5042,146.7145,144.6642,146.5519,3040255,3040255,1.4993,1.034,146.0608,"Dec 3, 14",0.2964754548663421
2014-12-04,146.3171,147.148,145.3236,146.5519,2165107,2165107,0,0,146.3478,"Dec 4, 14",0.2964754548663421
2014-12-05,146.6783,147.1299,146.2087,146.5609,1722974,1722974,0.009028,0.006,146.6079,"Dec 5, 14",0.2965550736163809
2014-12-08,146.4074,147.0396,144.601,145.3506,1905159,1905159,-1.2103,-0.826,145.7391,"Dec 8, 14",0.2858481210417315
2014-12-09,144.4113,145.5042,143.7068,145.2603,2051810,2051810,-0.090321,-0.062,144.7212,"Dec 9, 14",0.28504927958301
2014-12-10,145.1519,145.2423,142.4333,142.9211,3251563,3251563,-2.3393,-1.61,143.419,"Dec 10, 14",0.2643554817951727
2014-12-11,143.7701,144.7094,143.0836,143.743,2437334,2437334,0.821904,0.575,144.1891,"Dec 11, 14",0.27162644297926275
2014-12-12,143.2101,143.5985,141.9095,141.9095,2823193,2823193,-1.8335,-1.276,142.6524,"Dec 12, 14",0.25540633429082255
2014-12-15,142.8127,143.1016,140.5276,141.6656,2610662,2610662,-0.24386,-0.172,141.8109,"Dec 15, 14",0.2532486661647737
2014-12-16,142.0359,145.8113,141.8734,143.6526,3383374,3383374,1.987,1.403,144.3202,"Dec 16, 14",0.270826716867763
2014-12-17,143.8694,145.3145,142.5056,145.0526,3948875,3948875,1.3999,0.975,143.9051,"Dec 17, 14",0.2832118557626725
2014-12-18,146.6783,149.2976,146.3171,149.2976,3359781,3359781,4.245,2.927,148.1692,"Dec 18, 14",0.3207653661975941
2014-12-19,148.8279,150.0111,148.4486,149.4602,4891344,4891344,0.162574,0.109,149.1405,"Dec 19, 14",0.32220381161496
2014-12-22,150.1285,151.1085,150.0563,151.0769,2090886,2090886,1.6167,1.082,150.758,"Dec 22, 14",0.33650599308024587
2014-12-23,151.7543,151.8807,150.7156,150.7156,2190217,2190217,-0.361278,-0.239,151.0966,"Dec 23, 14",0.333309742592581
2014-12-24,150.0834,151.384,150.0834,150.7969,981961,981961,0.081287,0.054,151.0606,"Dec 24, 14",0.33402896530126397
2014-12-26,151.1401,151.5646,150.0653,150.1647,1607376,1607376,-0.632233,-0.419,150.4172,"Dec 26, 14",0.32843619043743427
2014-12-29,150.2008,150.9414,149.7582,150.5711,1218833,1218833,0.406436,0.271,150.6188,"Dec 29, 14",0.3320314193280708
2014-12-30,150.4266,150.5982,149.2795,149.7853,1180680,1180680,-0.785776,-0.522,149.7838,"Dec 30, 14",0.3250798177969138
2014-12-31,149.9298,150.9866,148.3041,148.4125,1631764,1631764,-1.3729,-0.917,149.4131,"Dec 31, 14",0.31293530445767676
2015-01-02,148.7647,149.0989,146.9764,148.1776,2117562,2117562,-0.234831,-0.158,147.9285,"Jan 2, 15",0.3108572550816668
2015-01-05,147.2203,147.7983,144.5829,144.8358,3692901,3692901,-3.3418,-2.255,145.6885,"Jan 5, 15",0.28129392853951785
2015-01-06,145.2513,145.748,142.4731,143.2914,3537144,3537144,-1.5445,-1.066,143.8921,"Jan 6, 15",0.2676313510328764
2015-01-07,144.4204,144.7636,143.5533,144.33,3081291,3081291,1.0387,0.725,144.2918,"Jan 7, 15",0.27681935478734276
2015-01-08,145.0978,147.8435,144.9803,147.7893,3149592,3149592,3.4592,2.397,146.5399,"Jan 8, 15",0.30742214834388565
2015-01-09,147.988,148.1234,145.6577,145.9738,2378568,2378568,-1.8154,-1.228,146.3624,"Jan 9, 15",0.2913612771555229
2015-01-12,146.6693,146.6693,144.5287,145.179,2149230,2149230,-0.794807,-0.544,145.2579,"Jan 12, 15",0.28433005687432705
2015-01-13,146.5248,148.4703,144.0139,145.0707,2706698,2706698,-0.108382,-0.075,145.8083,"Jan 13, 15",0.2833719779155279
2015-01-14,143.6436,144.9894,143.1559,144.3662,1983535,1983535,-0.704492,-0.486,144.0324,"Jan 14, 15",0.27713959909305386
2015-01-15,145.3145,145.8113,143.9394,144.2036,1881406,1881406,-0.162573,-0.113,144.5979,"Jan 15, 15",0.2757011536756879
2015-01-16,144.3842,146.4796,143.6888,146.3171,2349676,2349676,2.1135,1.466,145.2537,"Jan 16, 15",0.2943982901431103
2015-01-20,146.9674,147.5815,144.5649,146.2629,2096201,2096201,-0.054189,-0.037,145.9409,"Jan 20, 15",0.2939188083373216
2015-01-21,146.01,147.5544,145.4319,146.8048,1597680,1597680,0.541916,0.371,146.6739,"Jan 21, 15",0.29871274174242973
2015-01-22,147.4551,149.9208,146.4345,149.8305,2225819,2225819,3.0257,2.061,148.8359,"Jan 22, 15",0.32547968085266366
2015-01-23,149.704,149.9118,148.0422,148.1415,2249181,2249181,-1.689,-1.127,148.8555,"Jan 23, 15",0.3105378954287337
2015-01-26,147.7802,148.3763,146.1365,148.3402,3556293,3556293,0.198704,0.134,147.0826,"Jan 26, 15",0.31229570049903266
2015-01-27,146.597,149.1531,145.3597,147.7893,4190749,4190749,-0.550947,-0.371,147.5473,"Jan 27, 15",0.30742214834388565
2015-01-28,148.6744,150.4446,147.9067,148.0693,3574594,3574594,0.279988,0.189,149.0661,"Jan 28, 15",0.30989917612286755
2015-01-29,148.1867,150.0743,147.1119,150.0472,2674618,2674618,1.978,1.336,148.7287,"Jan 29, 15",0.32739672342304005
2015-01-30,148.8008,149.2253,146.588,146.588,3561892,3561892,-3.4592,-2.305,147.5781,"Jan 30, 15",0.29679481451927514
2015-02-02,146.4254,148.6834,145.3145,148.5028,2379692,2379692,1.9148,1.306,147.18,"Feb 2, 15",0.31373414591639853
2015-02-03,149.1802,150.1014,148.7647,149.8756,2604773,2604773,1.3729,0.924,149.5416,"Feb 3, 15",0.3258786592556353
2015-02-04,149.7311,149.7763,148.3402,148.855,2363803,2363803,-1.0206,-0.681,149.0477,"Feb 4, 15",0.31684989300124633
2015-02-05,149.3066,150.4627,148.8008,150.4266,2050539,2050539,1.5716,1.056,149.8647,"Feb 5, 15",0.3307530960635605
2015-02-06,150.1376,151.4472,149.5324,149.9931,1826929,1826929,-0.43353,-0.288,150.5181,"Feb 6, 15",0.3269181262700296
2015-02-09,148.4667,149.5144,147.9789,148.8821,2072981,2072981,-1.1109,-0.741,148.7836,"Feb 9, 15",0.3170896339041408
2015-02-10,149.3879,150.0563,148.6654,149.7673,1885097,1885097,0.885129,0.595,149.4709,"Feb 10, 15",0.3249205802968364
2015-02-11,149.5173,149.9262,148.563,149.4809,1695064,1695064,-0.286337,-0.191,149.2973,"Feb 11, 15",0.32238693474004904
2015-02-12,149.8899,150.8169,149.8172,150.7805,1615661,1615661,1.2996,0.869,150.5265,"Feb 12, 15",0.3338838822456378
2015-02-13,150.7714,151.4258,150.2534,150.8078,1792069,1792069,0.027264,0.018,150.8147,"Feb 13, 15",0.33412539245408857
2015-02-17,150.8078,151.6984,150.0353,151.6984,2100869,2100869,0.890633,0.591,151.1286,"Feb 17, 15",0.3420041100968074
2015-02-18,151.1713,152.2346,150.8714,152.1346,1552002,1552002,0.436227,0.288,151.7024,"Feb 18, 15",0.34586296551535006
2015-02-19,152.1346,152.271,151.3894,151.8529,1648814,1648814,-0.281729,-0.185,151.8209,"Feb 19, 15",0.3433708986391386
2015-02-20,151.5348,152.9253,150.0716,152.789,2416631,2416631,0.936075,0.616,152.0292,"Feb 20, 15",0.3516521332959418
2015-02-23,152.8072,153.4677,152.4114,153.4161,1835977,1835977,0.627077,0.41,153.1379,"Feb 23, 15",0.3571997908680832
2015-02-24,152.9253,153.8159,152.7435,153.6978,1770282,1770282,0.281731,0.184,153.3575,"Feb 24, 15",0.3596918577442946
2015-02-25,153.5615,154.1886,153.2434,153.4888,2019149,2019149,-0.209026,-0.136,153.7846,"Feb 25, 15",0.35784293343784024
2015-02-26,153.4524,154.4794,153.2616,154.1431,1789370,1789370,0.654343,0.426,154.0947,"Feb 26, 15",0.363631216565654
2015-02-27,154.1886,154.2703,153.1843,153.2706,1946016,1946016,-0.87246,-0.566,153.5379,"Feb 27, 15",0.3559126210757908
2015-03-02,152.8253,154.9519,152.789,154.9519,2223104,2223104,1.6813,1.097,154.4078,"Mar 2, 15",0.3707862882357988
2015-03-03,154.1068,154.134,152.0983,152.9253,2232425,2232425,-2.0266,-1.308,152.9469,"Mar 3, 15",0.35285791503263914
2015-03-04,152.9162,152.9162,151.2804,151.9165,1575686,1575686,-1.0088,-0.66,151.9714,"Mar 4, 15",0.3439335378060788
2015-03-05,151.962,152.4073,151.4894,152.2891,1547152,1547152,0.37261,0.245,152.0659,"Mar 5, 15",0.347229754057681
2015-03-06,151.3167,151.5621,149.0538,149.3719,2114438,2114438,-2.9173,-1.916,149.96,"Mar 6, 15",0.32142266321180274
2015-03-09,149.699,151.5712,149.5082,151.1986,1608060,1608060,1.8267,1.223,150.8315,"Mar 9, 15",0.3375826155113248
2015-03-10,149.7808,149.8263,147.4543,147.4634,2564593,2564593,-3.7352,-2.47,148.2875,"Mar 10, 15",0.3045390649397065
2015-03-11,147.8632,148.3358,146.9181,146.9817,1894304,1894304,-0.481668,-0.327,147.5456,"Mar 11, 15",0.30027769250707925
2015-03-12,147.7633,149.5173,147.7451,149.4718,1715011,1715011,2.4901,1.694,149.0094,"Mar 12, 15",0.32230643133723225
2015-03-13,149.0629,149.3991,147.0271,147.8996,2284740,2284740,-1.5722,-1.052,147.8314,"Mar 13, 15",0.30839792035824887
2015-03-16,148.663,151.1077,148.663,151.0532,2111173,2111173,3.1536,2.132,150.6183,"Mar 16, 15",0.33629633037181067
2015-03-17,150.4261,150.4352,148.4812,149.2537,2557898,2557898,-1.7994,-1.191,149.2558,"Mar 17, 15",0.32037700362796107
2015-03-18,148.2813,151.7257,147.2725,151.2894,3062438,3062438,2.0357,1.364,149.792,"Mar 18, 15",0.3383858802339375
2015-03-19,151.0077,151.0532,149.8172,150.5533,1953456,1953456,-0.736135,-0.487,150.4253,"Mar 19, 15",0.33187395113354984
2015-03-20,150.9441,151.8929,150.3079,151.3076,4371778,4371778,0.754311,0.501,151.0897,"Mar 20, 15",0.3385468870395714
2015-03-23,151.6166,151.6848,150.7078,150.9804,2157318,2157318,-0.327174,-0.216,151.1272,"Mar 23, 15",0.3356523031492754
2015-03-24,150.4806,152.3618,150.4352,151.1531,2090967,2090967,0.172675,0.114,151.5858,"Mar 24, 15",0.33718009849724023
2015-03-25,151.0804,151.3349,147.8269,147.8632,2540852,2540852,-3.2899,-2.177,148.8478,"Mar 25, 15",0.3080759067469813
2015-03-26,147.2271,148.4721,146.5091,147.7633,2050735,2050735,-0.099971,-0.068,147.7358,"Mar 26, 15",0.30719213862155154
2015-03-27,147.5542,148.9538,147.2452,148.5903,1722661,1722661,0.827018,0.56,148.4618,"Mar 27, 15",0.31450821709733046
2015-03-30,149.2265,151.5621,149.2265,150.9077,1684009,1684009,2.3175,1.56,151.0026,"Mar 30, 15",0.33500916057951835
2015-03-31,150.3261,150.8623,149.6082,149.9081,2081259,2081259,-0.999689,-0.662,150.2198,"Mar 31, 15",0.32616617140855286
2015-04-01,149.3082,149.5354,147.1362,147.6997,2148057,2148057,-2.2084,-1.473,147.8286,"Apr 1, 15",0.30662949945461154
2015-04-02,148.4812,149.0174,147.3361,147.9541,1852617,1852617,0.254466,0.172,148.1656,"Apr 2, 15",0.3088800561223723
2015-04-06,146.9181,150.8532,146.6818,150.3897,2560334,2560334,2.4356,1.646,149.9368,"Apr 6, 15",0.3304266591884018
2015-04-07,150.317,152.2891,150.208,151.0532,2479510,2479510,0.663429,0.441,151.6116,"Apr 7, 15",0.33629633037181067
2015-04-08,151.0532,151.9711,150.1444,151.1077,1754434,1754434,0.054528,0.036,151.0312,"Apr 8, 15",0.3367784661359339
2015-04-09,151.0895,151.9347,150.0262,151.5803,1680624,1680624,0.472583,0.313,151.0899,"Apr 9, 15",0.340959335165744
2015-04-10,152.2255,152.4073,151.0622,151.8347,1501941,1501941,0.254464,0.168,151.7191,"Apr 10, 15",0.3432098918335047
2015-04-13,151.553,152.0982,150.4988,150.7169,1860416,1860416,-1.1178,-0.736,151.1707,"Apr 13, 15",0.33332124307869787
2015-04-14,150.2443,151.2985,149.1992,150.8532,1915188,1915188,0.13632,0.09,150.6422,"Apr 14, 15",0.3345270248153949
2015-04-15,151.5167,152.0801,150.7351,151.2622,1995871,1995871,0.408963,0.271,151.4209,"Apr 15, 15",0.33814525467826506
2015-04-16,150.6169,151.453,150.0444,150.7623,1662831,1662831,-0.499843,-0.33,150.7213,"Apr 16, 15",0.3337228754400042
2015-04-17,149.5264,149.5354,146.4364,146.9635,3063509,3063509,-3.7988,-2.52,147.381,"Apr 17, 15",0.3001166857014456
2015-04-20,148.1359,150.3079,147.8905,149.5082,2394237,2394237,2.5447,1.731,149.6476,"Apr 20, 15",0.3226284449484998
2015-04-21,150.5442,150.5897,148.6993,149.0447,1970534,1970534,-0.463492,-0.31,149.2137,"Apr 21, 15",0.3185280793215067
2015-04-22,148.872,149.8535,147.7451,149.6536,2228828,2228828,0.608903,0.409,149.1013,"Apr 22, 15",0.32391473008801414
2015-04-23,144.9914,146.7272,144.1462,145.1005,5704517,5704517,-4.5531,-3.042,145.283,"Apr 23, 15",0.283635604443434
2015-04-24,145.2368,145.2368,143.4555,144.4916,3043484,3043484,-0.608903,-0.42,144.3588,"Apr 24, 15",0.27824895367692654
2015-04-27,144.9369,145.4685,143.4192,143.5737,3448760,3448760,-0.917895,-0.635,144.0291,"Apr 27, 15",0.270128725825757
2015-04-28,143.3101,143.919,141.9378,143.8917,3387920,3387920,0.318081,0.222,143.3188,"Apr 28, 15",0.27294192166045766
2015-04-29,143.0647,143.5282,141.9378,142.6558,3078628,3078628,-1.236,-0.859,142.6945,"Apr 29, 15",0.2620084979745874
2015-04-30,142.5194,143.5146,141.7833,142.1287,3510160,3510160,-0.527112,-0.369,142.5284,"Apr 30, 15",0.2573454931806541
2015-05-01,142.4922,143.6736,142.4922,143.301,2160149,2160149,1.1724,0.825,143.1755,"May 1, 15",0.2677162776995841
2015-05-04,143.9554,145.2731,143.4828,144.5188,2240314,2240314,1.2178,0.85,144.7664,"May 4, 15",0.27848957923259904
2015-05-05,144.3734,144.9096,143.0556,143.51,1947744,1947744,-1.0088,-0.698,143.7035,"May 5, 15",0.2695652020060385
2015-05-06,143.5191,144.5733,142.2741,143.2647,2203122,2203122,-0.24538,-0.171,143.0871,"May 6, 15",0.2673951487410948
2015-05-07,142.8921,144.6824,142.8921,144.1462,2112923,2112923,0.881547,0.615,144.0978,"May 7, 15",0.27519336298099667
2015-05-08,145.6367,146.6818,145.464,145.9547,2025537,2025537,1.8085,1.255,146.1998,"May 8, 15",0.2911923084748851
2015-05-11,145.6457,146.3183,145.2277,145.3186,1708711,1708711,-0.636168,-0.436,145.7277,"May 11, 15",0.2855650321527052
2015-05-12,144.2371,145.773,143.6009,145.4731,1864809,1864809,0.154497,0.106,145.1678,"May 12, 15",0.28693182069503614
2015-05-13,145.8002,146.9908,145.7366,146.6,2587859,2587859,1.1269,0.775,146.4217,"May 13, 15",0.2969009728526601
2015-05-14,147.3089,148.4085,147.0453,148.2722,2462549,2462549,1.6722,1.141,147.8717,"May 14, 15",0.31169413660985124
2015-05-15,148.2722,148.8357,147.8178,148.4085,1923774,1923774,0.136323,0.092,148.1999,"May 15, 15",0.3128999183465485
2015-05-18,148.1359,148.6721,147.5088,148.0177,1748384,1748384,-0.390787,-0.263,148.0851,"May 18, 15",0.3094426952893123
2015-05-19,148.1995,148.6721,147.7269,148.2449,2076094,2076094,0.2272,0.153,148.2831,"May 19, 15",0.31145262640140053
2015-05-20,148.5422,149.1367,148.0118,148.0666,1978568,1978568,-0.178295,-0.12,148.3636,"May 20, 15",0.30987529049785595
2015-05-21,148.0666,148.4816,147.9752,148.213,2401909,2401909,0.146328,0.099,148.2063,"May 21, 15",0.31117042216515217
2015-05-22,148.149,148.4599,146.9326,147.2252,1822803,1822803,-0.987721,-0.666,147.4759,"May 22, 15",0.3024318220220154
2015-05-26,147.2252,147.5362,145.4464,145.954,2471109,2471109,-1.2712,-0.863,145.9613,"May 26, 15",0.2911861159054377
2015-05-27,146.1644,147.5271,145.8991,147.2618,2625930,2625930,1.3078,0.896,147.0161,"May 27, 15",0.3027556049388394
2015-05-28,146.6491,147.1429,145.9723,147.1246,1578079,1578079,-0.137185,-0.093,146.7122,"May 28, 15",0.3015418613271382
2015-05-29,146.7314,147.0515,145.1766,145.4876,2880519,2880519,-1.6371,-1.113,145.7267,"May 29, 15",0.28706009534787624
2015-06-01,145.5059,146.1095,145.0212,145.3961,1906559,1906559,-0.091454,-0.063,145.491,"Jun 1, 15",0.28625063805581613
2015-06-02,144.7559,146.2192,144.4541,145.4876,2481192,2481192,0.091454,0.063,145.5019,"Jun 2, 15",0.28706009534787624
2015-06-03,145.9723,146.7863,145.3961,146.4753,2074495,2074495,0.987722,0.679,146.2947,"Jun 3, 15",0.29579781083823503
2015-06-04,145.8809,146.6765,144.5822,144.82,2237628,2237628,-1.6553,-1.13,145.2999,"Jun 4, 15",0.28115415340056094
2015-06-05,144.0426,144.4724,143.5579,143.6585,2314771,2314771,-1.1615,-0.802,143.8557,"Jun 5, 15",0.2708789113816772
2015-06-08,143.128,143.9603,142.9451,143.2103,1608614,1608614,-0.448133,-0.312,143.5231,"Jun 8, 15",0.26691389762974965
2015-06-09,143.4481,144.7377,143.2195,143.567,1810752,1810752,0.356678,0.249,143.8773,"Jun 9, 15",0.2700694540896171
2015-06-10,143.5396,145.9357,143.5396,145.451,1758925,1758925,1.884,1.312,145.3326,"Jun 10, 15",0.28673631243105224
2015-06-11,145.5242,146.6582,145.4144,146.2009,1854228,1854228,0.749936,0.516,146.2663,"Jun 11, 15",0.2933703236148326
2015-06-12,146.1918,146.3198,144.3901,144.5365,1910513,1910513,-1.6645,-1.138,144.8242,"Jun 12, 15",0.27864616277434173
2015-06-15,143.6585,143.878,142.1129,142.5519,2353069,2353069,-1.9846,-1.373,142.6209,"Jun 15, 15",0.2610893437380294
2015-06-16,142.2043,143.6219,142.0946,143.1189,1729688,1729688,0.567027,0.398,143.1405,"Jun 16, 15",0.2661053249904678
2015-06-17,143.2195,144.1249,142.4421,143.5396,1839387,1839387,0.420694,0.294,143.4559,"Jun 17, 15",0.2698270592283882
2015-06-18,144.1249,146.5485,143.9374,145.9815,2528893,2528893,2.4419,1.701,146.0288,"Jun 18, 15",0.2914293954194449
2015-06-19,145.7437,146.2192,145.3596,145.3687,3287179,3287179,-0.612751,-0.42,145.6649,"Jun 19, 15",0.2860082431945872
2015-06-22,146.1918,146.9692,145.826,146.0363,1447412,1447412,0.667624,0.459,146.3789,"Jun 22, 15",0.29191418514190276
2015-06-23,146.704,147.1246,145.8809,146.1827,2286400,2286400,0.146329,0.1,146.2853,"Jun 23, 15",0.293209316809199
2015-06-24,146.0363,146.2924,144.0792,144.0792,2862870,2862870,-2.1035,-1.439,144.8466,"Jun 24, 15",0.27460064561959735
2015-06-25,144.3627,144.7925,142.5976,142.5976,2564048,2564048,-1.4816,-1.028,143.2024,"Jun 25, 15",0.26149363005767046
2015-06-26,142.8171,144.4907,142.6067,143.6676,2625489,2625489,1.07,0.75,143.8453,"Jun 26, 15",0.27095941478449403
2015-06-29,142.5976,143.0732,140.7685,140.7959,2474976,2474976,-2.8717,-1.999,141.6092,"Jun 29, 15",0.2455548409527001
2015-06-30,141.7562,142.0306,140.9057,141.116,2561158,2561158,0.320095,0.227,141.3759,"Jun 30, 15",0.24838661449574356
2015-07-01,142.7897,143.064,141.4453,142.3507,1726793,1726793,1.2347,0.875,142.1547,"Jul 1, 15",0.25930942234827525
2015-07-02,142.7439,142.7439,141.6647,142.1037,2022399,2022399,-0.246931,-0.173,142.0706,"Jul 2, 15",0.2571243299861021
2015-07-06,140.741,142.2866,140.6862,141.8294,2172154,2172154,-0.274367,-0.193,141.6067,"Jul 6, 15",0.2546977274154779
2015-07-07,141.8842,142.3324,140.0734,142.1495,2865996,2865996,0.320094,0.226,141.186,"Jul 7, 15",0.2575295009585211
2015-07-08,140.9148,141.2989,139.6527,139.6619,2613316,2613316,-2.4876,-1.75,140.4187,"Jul 8, 15",0.23552287844782357
2015-07-09,141.3812,142.2135,140.613,140.613,2069222,2069222,0.951137,0.681,141.1761,"Jul 9, 15",0.2439368110213581
2015-07-10,141.5184,142.5425,141.299,141.7105,2061321,2061321,1.0975,0.78,141.8312,"Jul 10, 15",0.25364587526218885
2015-07-13,143.0549,143.375,142.3507,143.1006,2107208,2107208,1.3901,0.981,143.1006,"Jul 13, 15",0.26594343353205563
2015-07-14,143.1189,143.6585,142.9268,143.3841,1812274,1812274,0.283514,0.198,143.3785,"Jul 14, 15",0.26845142415827483
2015-07-15,143.1921,143.5853,142.5793,142.6708,1786207,1786207,-0.713353,-0.498,143.0317,"Jul 15, 15",0.2621411958913187
2015-07-16,144.1158,144.445,143.3018,143.7408,2023869,2023869,1.07,0.75,143.7732,"Jul 16, 15",0.27160698061814226
2015-07-17,143.128,143.9237,143.064,143.3018,2429011,2429011,-0.438986,-0.305,143.443,"Jul 17, 15",0.26772335492180976
2015-07-20,143.375,144.1798,142.9177,143.6951,2349130,2349130,0.393257,0.274,143.7215,"Jul 20, 15",0.2712026942985012
2015-07-21,143.3567,143.7498,142.0672,142.4513,2743931,2743931,-1.2438,-0.866,142.7284,"Jul 21, 15",0.26019938304315243
2015-07-22,142.2958,142.9543,141.2441,142.1312,3067734,3067734,-0.320096,-0.225,141.9509,"Jul 22, 15",0.25736760950010923
2015-07-23,138.9394,140.5581,136.2872,136.7261,5176373,5176373,-5.405,-3.803,137.5278,"Jul 23, 15",0.2095512421851985
2015-07-24,136.1408,137.9151,135.9945,136.5707,3433648,3433648,-0.155475,-0.114,136.7419,"Jul 24, 15",0.2081764917678634
2015-07-27,135.9396,136.2689,135.0799,136.0036,3117558,3117558,-0.567024,-0.415,135.8779,"Jul 27, 15",0.20315962586264702
2015-07-28,136.1317,138.7565,135.6515,138.1986,3277739,3277739,2.1949,1.614,137.6656,"Jul 28, 15",0.22257775434430857
2015-07-29,138.5004,138.729,137.8328,138.5095,2176889,2176889,0.310949,0.225,138.3568,"Jul 29, 15",0.2253281398317567
2015-07-30,138.098,138.7656,137.4852,138.6193,2120011,2120011,0.109746,0.079,138.377,"Jul 30, 15",0.22629948858222895
2015-07-31,139.4973,139.7533,138.1254,138.4089,1619622,1619622,-0.210349,-0.152,138.5474,"Jul 31, 15",0.2244381791368795
2015-08-03,137.9059,138.8113,136.2176,137.2932,2355658,2355658,-1.1158,-0.806,137.1285,"Aug 3, 15",0.2145681080904151
2015-08-04,138.034,138.5918,137.284,137.5492,1811933,1811933,0.256075,0.187,137.8591,"Aug 4, 15",0.21683281920262712
2015-08-05,138.8754,140.1466,138.0248,138.1071,1765640,1765640,0.55788,0.406,138.7853,"Aug 5, 15",0.22176829705224843
2015-08-06,137.9974,138.2992,136.1774,136.5067,1764818,1764818,-1.6005,-1.159,136.7211,"Aug 6, 15",0.20761031398981047
2015-08-07,135.7933,137.1834,135.5029,136.1683,1669711,1669711,-0.338385,-0.248,135.9896,"Aug 7, 15",0.20461664898835516
2015-08-10,137.1834,138.4638,137.0828,138.3175,1571784,1571784,2.1492,1.578,138.2065,"Aug 10, 15",0.2236296064975976
2015-08-11,137.1834,137.1834,135.5921,135.7933,1810785,1810785,-2.5242,-1.825,136.1112,"Aug 11, 15",0.20129920107007584
2015-08-12,134.6592,136.0036,133.5892,135.8299,2054319,2054319,0.036582,0.027,134.7995,"Aug 12, 15",0.2016229839869001
2015-08-13,135.3543,135.866,134.5147,134.8056,1793138,1793138,-1.0243,-0.754,134.9411,"Aug 13, 15",0.1925614855797173
2015-08-14,135.0434,135.8207,134.7324,135.6104,1401860,1401860,0.804809,0.597,135.4249,"Aug 14, 15",0.19968117113873382
2015-08-17,134.833,136.5524,133.8544,136.4884,1648944,1648944,0.877973,0.647,135.8218,"Aug 17, 15",0.20744842253139859
2015-08-18,135.9305,136.1957,135.2446,135.6378,1706387,1706387,-0.850535,-0.623,135.6329,"Aug 18, 15",0.19992356599996278
2015-08-19,134.6386,135.8818,133.7913,134.3347,2525241,2525241,-1.3031,-0.961,134.4446,"Aug 19, 15",0.1883956556471367
2015-08-20,133.0822,133.4138,132.0048,132.014,3281679,3281679,-2.3207,-1.728,132.603,"Aug 20, 15",0.16786551862326798
2015-08-21,132.1705,133.8282,130.6971,130.8536,5442026,5442026,-1.1604,-0.879,131.8274,"Aug 21, 15",0.1576000077849444
2015-08-24,126.2766,130.8536,123.4034,127.6212,7359480,7359480,-3.2324,-2.47,127.9036,"Aug 24, 15",0.12900449138215492
2015-08-25,130.6418,130.826,126.5253,126.7555,5435890,5435890,-0.865665,-0.678,128.5746,"Aug 25, 15",0.12134605228120982
2015-08-26,128.9289,131.4983,127.5751,131.4338,4562206,4562206,4.6783,3.691,129.7072,"Aug 26, 15",0.16273276320410607
2015-08-27,132.3823,133.4874,130.1537,132.5205,4104567,4104567,1.0867,0.827,132.0365,"Aug 27, 15",0.1723462849448905
2015-08-28,131.7101,132.9073,131.5075,132.806,2664554,2664554,0.285484,0.215,132.255,"Aug 28, 15",0.17487196862667392
2015-08-31,131.6917,132.456,130.7891,130.8997,2514923,2514923,-1.9063,-1.435,131.3311,"Aug 31, 15",0.15800783271569815
2015-09-01,128.45,129.3801,127.0318,127.5475,3671447,3671447,-3.3522,-2.561,128.2378,"Sep 1, 15",0.12835250228461573
2015-09-02,128.9565,130.0708,128.229,130.0708,3312687,3312687,2.5233,1.978,129.1176,"Sep 2, 15",0.1506749458371335
2015-09-03,130.7155,131.5996,130.1353,130.5313,2606203,2606203,0.46046,0.354,130.976,"Sep 3, 15",0.15474877188078048
2015-09-04,128.8736,129.5459,128.1553,128.7815,3195773,3195773,-1.7497,-1.34,128.7098,"Sep 4, 15",0.13926911756770016
2015-09-08,130.8168,132.1982,130.3287,132.0876,2432857,2432857,3.3061,2.567,131.5713,"Sep 8, 15",0.16851662306802895
2015-09-09,133.4046,133.8558,129.4538,129.7209,2642784,2642784,-2.3668,-1.792,131.2663,"Sep 9, 15",0.14757954576618446
2015-09-10,129.8498,130.6878,129.067,129.6472,2031210,2031210,-0.073676,-0.057,129.7726,"Sep 10, 15",0.14692755666864526
2015-09-11,129.4906,130.1537,128.7171,130.0892,2506009,2506009,0.442043,0.341,129.6265,"Sep 11, 15",0.15083772194832387
2015-09-14,130.3287,130.3839,128.9565,129.6748,2277158,2277158,-0.414415,-0.319,129.6214,"Sep 14, 15",0.14717172083543067
